"year","ten_digit","region","province","muniCity","dot_region","dot_province","dot_municity","total","correspondence_code","pop_2020","id","traveler","count"
2019,402104000,"Region IV-A (CALABARZON)","Cavite","Carmona City","Region IV-A (CALABARZON)","Cavite","Carmona",10407,42104000,106256,"042104000","foreign",9906
2019,402104000,"Region IV-A (CALABARZON)","Cavite","Carmona City","Region IV-A (CALABARZON)","Cavite","Carmona",10407,42104000,106256,"042104000","overseas",NA
2019,402104000,"Region IV-A (CALABARZON)","Cavite","Carmona City","Region IV-A (CALABARZON)","Cavite","Carmona",10407,42104000,106256,"042104000","domestic",501
2019,402106000,"Region IV-A (CALABARZON)","Cavite","Dasmariñas City","Region IV-A (CALABARZON)","Cavite","Dasmariñas City",6576,42106000,703141,"042106000","foreign",85
2019,402106000,"Region IV-A (CALABARZON)","Cavite","Dasmariñas City","Region IV-A (CALABARZON)","Cavite","Dasmariñas City",6576,42106000,703141,"042106000","overseas",NA
2019,402106000,"Region IV-A (CALABARZON)","Cavite","Dasmariñas City","Region IV-A (CALABARZON)","Cavite","Dasmariñas City",6576,42106000,703141,"042106000","domestic",6491
2019,402122000,"Region IV-A (CALABARZON)","Cavite","Trece Martires City","Region IV-A (CALABARZON)","Cavite","Trece Martirez",137825,42122000,210503,"042122000","foreign",57268
2019,402122000,"Region IV-A (CALABARZON)","Cavite","Trece Martires City","Region IV-A (CALABARZON)","Cavite","Trece Martirez",137825,42122000,210503,"042122000","overseas",NA
2019,402122000,"Region IV-A (CALABARZON)","Cavite","Trece Martires City","Region IV-A (CALABARZON)","Cavite","Trece Martirez",137825,42122000,210503,"042122000","domestic",80557
2019,403405000,"Region IV-A (CALABARZON)","Laguna","Calamba City","Region IV-A (CALABARZON)","Laguna","Calamba City",1097327,43405000,539671,"043405000","foreign",15558
2019,403405000,"Region IV-A (CALABARZON)","Laguna","Calamba City","Region IV-A (CALABARZON)","Laguna","Calamba City",1097327,43405000,539671,"043405000","overseas",NA
2019,403405000,"Region IV-A (CALABARZON)","Laguna","Calamba City","Region IV-A (CALABARZON)","Laguna","Calamba City",1097327,43405000,539671,"043405000","domestic",1081769
2019,403411000,"Region IV-A (CALABARZON)","Laguna","Los Baños","Region IV-A (CALABARZON)","Laguna","Los Bañ0s",68061,43411000,115353,"043411000","foreign",79
2019,403411000,"Region IV-A (CALABARZON)","Laguna","Los Baños","Region IV-A (CALABARZON)","Laguna","Los Bañ0s",68061,43411000,115353,"043411000","overseas",NA
2019,403411000,"Region IV-A (CALABARZON)","Laguna","Los Baños","Region IV-A (CALABARZON)","Laguna","Los Bañ0s",68061,43411000,115353,"043411000","domestic",67982
2019,403413000,"Region IV-A (CALABARZON)","Laguna","Lumban","Region IV-A (CALABARZON)","Laguna","Lumban",83712,43413000,32330,"043413000","foreign",2788
2019,403413000,"Region IV-A (CALABARZON)","Laguna","Lumban","Region IV-A (CALABARZON)","Laguna","Lumban",83712,43413000,32330,"043413000","overseas",NA
2019,403413000,"Region IV-A (CALABARZON)","Laguna","Lumban","Region IV-A (CALABARZON)","Laguna","Lumban",83712,43413000,32330,"043413000","domestic",80924
2019,403416000,"Region IV-A (CALABARZON)","Laguna","Majayjay","Region IV-A (CALABARZON)","Laguna","Majayjay",38222,43416000,27893,"043416000","foreign",30
2019,403416000,"Region IV-A (CALABARZON)","Laguna","Majayjay","Region IV-A (CALABARZON)","Laguna","Majayjay",38222,43416000,27893,"043416000","overseas",NA
2019,403416000,"Region IV-A (CALABARZON)","Laguna","Majayjay","Region IV-A (CALABARZON)","Laguna","Majayjay",38222,43416000,27893,"043416000","domestic",38192
2019,403417000,"Region IV-A (CALABARZON)","Laguna","Nagcarlan","Region IV-A (CALABARZON)","Laguna","Nagcarlan",8354,43417000,64866,"043417000","foreign",101
2019,403417000,"Region IV-A (CALABARZON)","Laguna","Nagcarlan","Region IV-A (CALABARZON)","Laguna","Nagcarlan",8354,43417000,64866,"043417000","overseas",52
2019,403417000,"Region IV-A (CALABARZON)","Laguna","Nagcarlan","Region IV-A (CALABARZON)","Laguna","Nagcarlan",8354,43417000,64866,"043417000","domestic",8201
2019,403426000,"Region IV-A (CALABARZON)","Laguna","Santa Cruz","Region IV-A (CALABARZON)","Laguna","Santa Cruz",8297,43426000,123574,"043426000","foreign",52
2019,403426000,"Region IV-A (CALABARZON)","Laguna","Santa Cruz","Region IV-A (CALABARZON)","Laguna","Santa Cruz",8297,43426000,123574,"043426000","overseas",NA
2019,403426000,"Region IV-A (CALABARZON)","Laguna","Santa Cruz","Region IV-A (CALABARZON)","Laguna","Santa Cruz",8297,43426000,123574,"043426000","domestic",8245
2019,403428000,"Region IV-A (CALABARZON)","Laguna","Santa Rosa City","Region IV-A (CALABARZON)","Laguna","Sta. Rosa City",6073,43428000,414812,"043428000","foreign",1168
2019,403428000,"Region IV-A (CALABARZON)","Laguna","Santa Rosa City","Region IV-A (CALABARZON)","Laguna","Sta. Rosa City",6073,43428000,414812,"043428000","overseas",NA
2019,403428000,"Region IV-A (CALABARZON)","Laguna","Santa Rosa City","Region IV-A (CALABARZON)","Laguna","Sta. Rosa City",6073,43428000,414812,"043428000","domestic",4905
2019,405602000,"Region IV-A (CALABARZON)","Quezon","Alabat","Region IV-A (CALABARZON)","Quezon","Alamat",1408,45602000,15936,"045602000","foreign",34
2019,405602000,"Region IV-A (CALABARZON)","Quezon","Alabat","Region IV-A (CALABARZON)","Quezon","Alamat",1408,45602000,15936,"045602000","overseas",NA
2019,405602000,"Region IV-A (CALABARZON)","Quezon","Alabat","Region IV-A (CALABARZON)","Quezon","Alamat",1408,45602000,15936,"045602000","domestic",1374
2019,405603000,"Region IV-A (CALABARZON)","Quezon","Atimonan","Region IV-A (CALABARZON)","Quezon","Atimonan",36121,45603000,64260,"045603000","foreign",722
2019,405603000,"Region IV-A (CALABARZON)","Quezon","Atimonan","Region IV-A (CALABARZON)","Quezon","Atimonan",36121,45603000,64260,"045603000","overseas",170
2019,405603000,"Region IV-A (CALABARZON)","Quezon","Atimonan","Region IV-A (CALABARZON)","Quezon","Atimonan",36121,45603000,64260,"045603000","domestic",35229
2019,405607000,"Region IV-A (CALABARZON)","Quezon","Calauag","Region IV-A (CALABARZON)","Quezon","Calauag",353,45607000,71809,"045607000","foreign",28
2019,405607000,"Region IV-A (CALABARZON)","Quezon","Calauag","Region IV-A (CALABARZON)","Quezon","Calauag",353,45607000,71809,"045607000","overseas",NA
2019,405607000,"Region IV-A (CALABARZON)","Quezon","Calauag","Region IV-A (CALABARZON)","Quezon","Calauag",353,45607000,71809,"045607000","domestic",325
2019,405608000,"Region IV-A (CALABARZON)","Quezon","Candelaria","Region IV-A (CALABARZON)","Quezon","Candelaria",3002,45608000,137881,"045608000","foreign",97
2019,405608000,"Region IV-A (CALABARZON)","Quezon","Candelaria","Region IV-A (CALABARZON)","Quezon","Candelaria",3002,45608000,137881,"045608000","overseas",NA
2019,405608000,"Region IV-A (CALABARZON)","Quezon","Candelaria","Region IV-A (CALABARZON)","Quezon","Candelaria",3002,45608000,137881,"045608000","domestic",2905
2019,405615000,"Region IV-A (CALABARZON)","Quezon","Dolores","Region IV-A (CALABARZON)","Quezon","Dolores",408,45615000,32514,"045615000","foreign",63
2019,405615000,"Region IV-A (CALABARZON)","Quezon","Dolores","Region IV-A (CALABARZON)","Quezon","Dolores",408,45615000,32514,"045615000","overseas",NA
2019,405615000,"Region IV-A (CALABARZON)","Quezon","Dolores","Region IV-A (CALABARZON)","Quezon","Dolores",408,45615000,32514,"045615000","domestic",345
2019,405617000,"Region IV-A (CALABARZON)","Quezon","General Nakar","Region IV-A (CALABARZON)","Quezon","General Nakar",24744,45617000,34225,"045617000","foreign",21
2019,405617000,"Region IV-A (CALABARZON)","Quezon","General Nakar","Region IV-A (CALABARZON)","Quezon","General Nakar",24744,45617000,34225,"045617000","overseas",NA
2019,405617000,"Region IV-A (CALABARZON)","Quezon","General Nakar","Region IV-A (CALABARZON)","Quezon","General Nakar",24744,45617000,34225,"045617000","domestic",24723
2019,405619000,"Region IV-A (CALABARZON)","Quezon","Gumaca","Region IV-A (CALABARZON)","Quezon","Gumaca",24839,45619000,71942,"045619000","foreign",87
2019,405619000,"Region IV-A (CALABARZON)","Quezon","Gumaca","Region IV-A (CALABARZON)","Quezon","Gumaca",24839,45619000,71942,"045619000","overseas",NA
2019,405619000,"Region IV-A (CALABARZON)","Quezon","Gumaca","Region IV-A (CALABARZON)","Quezon","Gumaca",24839,45619000,71942,"045619000","domestic",24752
2019,405620000,"Region IV-A (CALABARZON)","Quezon","Infanta","Region IV-A (CALABARZON)","Quezon","Infanta",39877,45620000,76186,"045620000","foreign",10
2019,405620000,"Region IV-A (CALABARZON)","Quezon","Infanta","Region IV-A (CALABARZON)","Quezon","Infanta",39877,45620000,76186,"045620000","overseas",NA
2019,405620000,"Region IV-A (CALABARZON)","Quezon","Infanta","Region IV-A (CALABARZON)","Quezon","Infanta",39877,45620000,76186,"045620000","domestic",39867
2019,405621000,"Region IV-A (CALABARZON)","Quezon","Jomalig","Region IV-A (CALABARZON)","Quezon","Jomalig",45352,45621000,7667,"045621000","foreign",41
2019,405621000,"Region IV-A (CALABARZON)","Quezon","Jomalig","Region IV-A (CALABARZON)","Quezon","Jomalig",45352,45621000,7667,"045621000","overseas",NA
2019,405621000,"Region IV-A (CALABARZON)","Quezon","Jomalig","Region IV-A (CALABARZON)","Quezon","Jomalig",45352,45621000,7667,"045621000","domestic",45311
2019,405622000,"Region IV-A (CALABARZON)","Quezon","Lopez","Region IV-A (CALABARZON)","Quezon","Lopez",2692,45622000,94657,"045622000","foreign",126
2019,405622000,"Region IV-A (CALABARZON)","Quezon","Lopez","Region IV-A (CALABARZON)","Quezon","Lopez",2692,45622000,94657,"045622000","overseas",NA
2019,405622000,"Region IV-A (CALABARZON)","Quezon","Lopez","Region IV-A (CALABARZON)","Quezon","Lopez",2692,45622000,94657,"045622000","domestic",2566
2019,405625000,"Region IV-A (CALABARZON)","Quezon","Macalelon","Region IV-A (CALABARZON)","Quezon","Macelolon",1088,45625000,27312,"045625000","foreign",4
2019,405625000,"Region IV-A (CALABARZON)","Quezon","Macalelon","Region IV-A (CALABARZON)","Quezon","Macelolon",1088,45625000,27312,"045625000","overseas",NA
2019,405625000,"Region IV-A (CALABARZON)","Quezon","Macalelon","Region IV-A (CALABARZON)","Quezon","Macelolon",1088,45625000,27312,"045625000","domestic",1084
2019,405628000,"Region IV-A (CALABARZON)","Quezon","Mulanay","Region IV-A (CALABARZON)","Quezon","Malunay",158660,45628000,55576,"045628000","foreign",1299
2019,405628000,"Region IV-A (CALABARZON)","Quezon","Mulanay","Region IV-A (CALABARZON)","Quezon","Malunay",158660,45628000,55576,"045628000","overseas",NA
2019,405628000,"Region IV-A (CALABARZON)","Quezon","Mulanay","Region IV-A (CALABARZON)","Quezon","Malunay",158660,45628000,55576,"045628000","domestic",157361
2019,405629000,"Region IV-A (CALABARZON)","Quezon","Padre Burgos","Region IV-A (CALABARZON)","Quezon","Padre Burgos",13178,45629000,23488,"045629000","foreign",234
2019,405629000,"Region IV-A (CALABARZON)","Quezon","Padre Burgos","Region IV-A (CALABARZON)","Quezon","Padre Burgos",13178,45629000,23488,"045629000","overseas",NA
2019,405629000,"Region IV-A (CALABARZON)","Quezon","Padre Burgos","Region IV-A (CALABARZON)","Quezon","Padre Burgos",13178,45629000,23488,"045629000","domestic",12944
2019,405630000,"Region IV-A (CALABARZON)","Quezon","Pagbilao","Region IV-A (CALABARZON)","Quezon","Pagbilao",617,45630000,78700,"045630000","foreign",125
2019,405630000,"Region IV-A (CALABARZON)","Quezon","Pagbilao","Region IV-A (CALABARZON)","Quezon","Pagbilao",617,45630000,78700,"045630000","overseas",NA
2019,405630000,"Region IV-A (CALABARZON)","Quezon","Pagbilao","Region IV-A (CALABARZON)","Quezon","Pagbilao",617,45630000,78700,"045630000","domestic",492
2019,405633000,"Region IV-A (CALABARZON)","Quezon","Perez","Region IV-A (CALABARZON)","Quezon","Perez",250,45633000,12767,"045633000","foreign",39
2019,405633000,"Region IV-A (CALABARZON)","Quezon","Perez","Region IV-A (CALABARZON)","Quezon","Perez",250,45633000,12767,"045633000","overseas",NA
2019,405633000,"Region IV-A (CALABARZON)","Quezon","Perez","Region IV-A (CALABARZON)","Quezon","Perez",250,45633000,12767,"045633000","domestic",211
2019,405635000,"Region IV-A (CALABARZON)","Quezon","Plaridel","Region IV-A (CALABARZON)","Quezon","Plaridel",2249,45635000,10129,"045635000","foreign",8
2019,405635000,"Region IV-A (CALABARZON)","Quezon","Plaridel","Region IV-A (CALABARZON)","Quezon","Plaridel",2249,45635000,10129,"045635000","overseas",NA
2019,405635000,"Region IV-A (CALABARZON)","Quezon","Plaridel","Region IV-A (CALABARZON)","Quezon","Plaridel",2249,45635000,10129,"045635000","domestic",2241
2019,405636000,"Region IV-A (CALABARZON)","Quezon","Polillo","Region IV-A (CALABARZON)","Quezon","Polillo",12738,45636000,31908,"045636000","foreign",222
2019,405636000,"Region IV-A (CALABARZON)","Quezon","Polillo","Region IV-A (CALABARZON)","Quezon","Polillo",12738,45636000,31908,"045636000","overseas",NA
2019,405636000,"Region IV-A (CALABARZON)","Quezon","Polillo","Region IV-A (CALABARZON)","Quezon","Polillo",12738,45636000,31908,"045636000","domestic",12516
2019,405637000,"Region IV-A (CALABARZON)","Quezon","Quezon","Region IV-A (CALABARZON)","Quezon","Quezon",2632,45637000,15886,"045637000","foreign",2
2019,405637000,"Region IV-A (CALABARZON)","Quezon","Quezon","Region IV-A (CALABARZON)","Quezon","Quezon",2632,45637000,15886,"045637000","overseas",NA
2019,405637000,"Region IV-A (CALABARZON)","Quezon","Quezon","Region IV-A (CALABARZON)","Quezon","Quezon",2632,45637000,15886,"045637000","domestic",2630
2019,405641000,"Region IV-A (CALABARZON)","Quezon","San Antonio","Region IV-A (CALABARZON)","Quezon","San Antonio",3041,45641000,35891,"045641000","foreign",59
2019,405641000,"Region IV-A (CALABARZON)","Quezon","San Antonio","Region IV-A (CALABARZON)","Quezon","San Antonio",3041,45641000,35891,"045641000","overseas",NA
2019,405641000,"Region IV-A (CALABARZON)","Quezon","San Antonio","Region IV-A (CALABARZON)","Quezon","San Antonio",3041,45641000,35891,"045641000","domestic",2982
2019,405645000,"Region IV-A (CALABARZON)","Quezon","Sariaya","Region IV-A (CALABARZON)","Quezon","Sariaya",467879,45645000,161868,"045645000","foreign",2465
2019,405645000,"Region IV-A (CALABARZON)","Quezon","Sariaya","Region IV-A (CALABARZON)","Quezon","Sariaya",467879,45645000,161868,"045645000","overseas",NA
2019,405645000,"Region IV-A (CALABARZON)","Quezon","Sariaya","Region IV-A (CALABARZON)","Quezon","Sariaya",467879,45645000,161868,"045645000","domestic",465414
2019,405646000,"Region IV-A (CALABARZON)","Quezon","Tagkawayan","Region IV-A (CALABARZON)","Quezon","Tagkawayan",6658,45646000,54003,"045646000","foreign",23
2019,405646000,"Region IV-A (CALABARZON)","Quezon","Tagkawayan","Region IV-A (CALABARZON)","Quezon","Tagkawayan",6658,45646000,54003,"045646000","overseas",NA
2019,405646000,"Region IV-A (CALABARZON)","Quezon","Tagkawayan","Region IV-A (CALABARZON)","Quezon","Tagkawayan",6658,45646000,54003,"045646000","domestic",6635
2019,405648000,"Region IV-A (CALABARZON)","Quezon","Tiaong","Region IV-A (CALABARZON)","Quezon","Tiaong",18751,45648000,106265,"045648000","foreign",351
2019,405648000,"Region IV-A (CALABARZON)","Quezon","Tiaong","Region IV-A (CALABARZON)","Quezon","Tiaong",18751,45648000,106265,"045648000","overseas",4285
2019,405648000,"Region IV-A (CALABARZON)","Quezon","Tiaong","Region IV-A (CALABARZON)","Quezon","Tiaong",18751,45648000,106265,"045648000","domestic",14115
2019,405802000,"Region IV-A (CALABARZON)","Rizal","Antipolo City","Region IV-A (CALABARZON)","Rizal","Antipolo City",690127,45802000,887399,"045802000","foreign",22
2019,405802000,"Region IV-A (CALABARZON)","Rizal","Antipolo City","Region IV-A (CALABARZON)","Rizal","Antipolo City",690127,45802000,887399,"045802000","overseas",NA
2019,405802000,"Region IV-A (CALABARZON)","Rizal","Antipolo City","Region IV-A (CALABARZON)","Rizal","Antipolo City",690127,45802000,887399,"045802000","domestic",690105
2019,405812000,"Region IV-A (CALABARZON)","Rizal","Tanay","Region IV-A (CALABARZON)","Rizal","Tanay",1014753,45812000,139420,"045812000","foreign",2025
2019,405812000,"Region IV-A (CALABARZON)","Rizal","Tanay","Region IV-A (CALABARZON)","Rizal","Tanay",1014753,45812000,139420,"045812000","overseas",NA
2019,405812000,"Region IV-A (CALABARZON)","Rizal","Tanay","Region IV-A (CALABARZON)","Rizal","Tanay",1014753,45812000,139420,"045812000","domestic",1012728
2019,405813000,"Region IV-A (CALABARZON)","Rizal","Taytay","Region IV-A (CALABARZON)","Rizal","Taytay",573835,45813000,386451,"045813000","foreign",12077
2019,405813000,"Region IV-A (CALABARZON)","Rizal","Taytay","Region IV-A (CALABARZON)","Rizal","Taytay",573835,45813000,386451,"045813000","overseas",NA
2019,405813000,"Region IV-A (CALABARZON)","Rizal","Taytay","Region IV-A (CALABARZON)","Rizal","Taytay",573835,45813000,386451,"045813000","domestic",561758
2019,431200000,"Region IV-A (CALABARZON)","Quezon","Lucena City","Region IV-A (CALABARZON)","Quezon","Lucena City",78459,45624000,278924,"045624000","foreign",512
2019,431200000,"Region IV-A (CALABARZON)","Quezon","Lucena City","Region IV-A (CALABARZON)","Quezon","Lucena City",78459,45624000,278924,"045624000","overseas",NA
2019,431200000,"Region IV-A (CALABARZON)","Quezon","Lucena City","Region IV-A (CALABARZON)","Quezon","Lucena City",78459,45624000,278924,"045624000","domestic",77947
2019,500501000,"Region V (Bicol Region)","Albay","Bacacay","Region V  (BICOL REGION)","Albay","Bacacay",57068,50501000,72485,"050501000","foreign",3643
2019,500501000,"Region V (Bicol Region)","Albay","Bacacay","Region V  (BICOL REGION)","Albay","Bacacay",57068,50501000,72485,"050501000","overseas",NA
2019,500501000,"Region V (Bicol Region)","Albay","Bacacay","Region V  (BICOL REGION)","Albay","Bacacay",57068,50501000,72485,"050501000","domestic",53425
